poverty_strata,allocation_residual
Medium,-1.6334936740333563
High (top 25%),-1.300680810061727
Medium,-1.3432951965678088
Medium,-0.4726044813218845
Medium,-1.1466495300979127
Medium,-0.6700944053554662
High (top 25%),-0.4461723232373458
Medium,-1.1993272514410784
Medium,-1.4349639981626112
Low (bottom 25%),-1.6133168188244744
Medium,-1.0377693211499623
High (top 25%),-1.0987616939740756
Medium,-0.24929759457316925
High (top 25%),-0.18293882260708605
Low (bottom 25%),0.08468124339866907
Medium,-0.4371089644420922
Low (bottom 25%),-1.0691143349124312
Medium,-0.1019248423948045
Medium,-0.5560862445084471
High (top 25%),-1.3192267856158788
Medium,-1.3533381089253667
Medium,-1.7455338923028558
Medium,-1.5365488903949305
Medium,-1.6954874319482274
Medium,-1.8384452186436198
High (top 25%),-1.1820317320118092
Low (bottom 25%),-1.06058842213025
Low (bottom 25%),-1.705693204221143
Medium,-0.9127296660896543
Medium,-1.720201381627966
Medium,-2.091028662358107
High (top 25%),-0.9328999490574245
Medium,-0.7231666904395254
Medium,-1.1254371174679854
Medium,-0.02490907798163414
High (top 25%),-0.9508518449960787
High (top 25%),0.5455748233321144
High (top 25%),-1.4167304065295538
High (top 25%),-0.6984602721952361
Medium,-0.6761919317675171
Medium,-0.7251089943556588
Low (bottom 25%),-0.3248858995018994
Medium,-0.5126201553109165
High (top 25%),-1.2703837724623237
Medium,-2.070072909369387
Medium,-0.900262058039557
Low (bottom 25%),-0.16679584125841343
Medium,-0.2680961565619512
Medium,-0.6302725226262545
High (top 25%),-0.2984526251573488
High (top 25%),-0.4346108049181853
Medium,-0.9464255902290157
Medium,-2.1261589296649612
Medium,-1.9735302111395523
Medium,-1.5750923088946516
Medium,-1.8747792863386192
Medium,-0.9380414901696615
Medium,-1.0889707456558146
Medium,-1.904434068917782
Low (bottom 25%),-1.2905190760209555
Medium,-0.7200696838693414
Medium,-1.8152767340922686
Medium,-1.2225549761538543
High (top 25%),-0.9801554796992656
Low (bottom 25%),-0.9279160840040003
Low (bottom 25%),-0.8128245698862979
Medium,-1.1355653898551905
Medium,-1.1184051757313684
High (top 25%),-2.093284454580775
High (top 25%),-1.4272302615882235
Low (bottom 25%),-1.9266625035890654
Medium,-1.1854754133007872
High (top 25%),-1.0837828493051094
