poverty_strata,allocation_residual
Medium,-1.1025902746742815
High (top 25%),-1.0121477953713458
Medium,-0.8886688828965277
Medium,-0.17915576221459967
Medium,0.42253418861058334
Low (bottom 25%),-1.0002454386428623
High (top 25%),-0.34017484920086904
Medium,-0.861088647060435
Medium,-0.9657209152841512
Medium,-0.8944896145068084
Medium,-0.29523889981415485
Medium,0.3813823802419086
Low (bottom 25%),-0.5719179179279522
Low (bottom 25%),-0.6152909916948667
Medium,-0.20614673001130068
Medium,-0.6458730273427854
Medium,-0.9558135348835688
High (top 25%),-0.6334029734364067
Medium,-0.09315518810680988
Medium,-1.1268313104734948
Low (bottom 25%),-0.8962213629936133
High (top 25%),0.78480100249146
Low (bottom 25%),-0.7945922524565584
Low (bottom 25%),-0.6735032244209972
Medium,-0.5062861405833686
Medium,-0.5403219076456767
High (top 25%),0.3494926516986045
Medium,-0.03562057937680031
Medium,0.01295979851847419
Medium,-0.2110643617402565
High (top 25%),0.18595794933057666
Low (bottom 25%),-0.19226901591848647
Low (bottom 25%),1.6711050944339274
Medium,1.3974662456883924
Low (bottom 25%),-0.18427830825838443
Low (bottom 25%),-0.23867335015439511
Low (bottom 25%),0.2450893325944194
High (top 25%),-0.26086960929791264
Medium,-1.8264299022443617
Medium,-1.4122359166482037
High (top 25%),-1.4388023171101434
Medium,-1.0157966289405322
Medium,-0.9173860162666625
High (top 25%),-0.6086206833194312
Medium,-1.255261015363946
High (top 25%),-1.6144997215673256
Medium,0.047525262435578905
High (top 25%),0.11496118532383337
High (top 25%),-0.16922948700439344
High (top 25%),0.00679691361318291
High (top 25%),-1.2858743249423135
High (top 25%),-1.065493698433332
High (top 25%),-1.2654859028645171
High (top 25%),-0.921722306996195
Low (bottom 25%),0.060636285353821054
Low (bottom 25%),0.1363065080187008
Low (bottom 25%),2.32716119161046
Low (bottom 25%),-0.0377334616278094
Low (bottom 25%),0.719345643994227
Low (bottom 25%),0.33460683765605786
Low (bottom 25%),0.18147191397807586
Medium,1.1632131669733892
High (top 25%),2.561192272865397
Low (bottom 25%),0.2744023523471849
Medium,-1.8200041185788003
High (top 25%),-1.1033055509215932
High (top 25%),-1.3739640794721406
Medium,0.4339438745560522
Medium,-0.23290381589006606
Medium,-1.9524992971335775
Medium,-0.6616121563797378
Medium,-1.588145029359639
Medium,-1.2571737363949984
Medium,-1.8677218384824363
High (top 25%),-1.2350881570132306
Medium,-1.2499682696255654
High (top 25%),-1.9606864515131872
High (top 25%),-1.9486107351444812
Medium,-0.009925926389285055
High (top 25%),-0.9371563248976964
Medium,-0.368249840676222
High (top 25%),-0.41048475144321733
High (top 25%),-0.737041535372139
Medium,-1.3825034267967296
High (top 25%),-0.7807073600972834
High (top 25%),-0.7135484816943235
Medium,0.1796682976981375
Low (bottom 25%),-0.34474200315170184
Medium,0.455901726129248
Low (bottom 25%),-0.4395760354988379
Medium,-0.4667294209695219
Medium,-1.1680117754219763
Medium,0.4522588187144194
Medium,-1.0107305105640372
Medium,-1.291466370785166
High (top 25%),-0.8774337949294386
Medium,-0.9872222822109731
Medium,-0.35579901803150593
Medium,-1.2487341004241237
High (top 25%),-1.7357585198661691
High (top 25%),-0.615060542703028
Medium,-1.332774676825647
High (top 25%),-0.8804308772049902
Medium,-0.9373426256818289
Medium,0.2830500231785626
High (top 25%),-1.051573756530853
High (top 25%),-0.49983692725320794
Medium,0.11660003576831283
High (top 25%),-1.0181128957975134
High (top 25%),-1.207015433515435
Medium,-1.383999526883173
High (top 25%),-1.5487672255183724
High (top 25%),0.8750371081659495
Medium,-0.9348115447064054
Medium,-0.750447500603346
Medium,-1.3503713851948025
Medium,-1.2706216375890491
High (top 25%),-1.506064125332405
High (top 25%),-1.6887967476611871
Medium,-1.1613442304459887
High (top 25%),-1.7471046935366379
Medium,-1.8683059278965315
Medium,-1.1381064379324686
Medium,-1.8222264322591222
High (top 25%),-1.6983462662742554
High (top 25%),-1.5696084649661144
High (top 25%),-1.248207161443796
High (top 25%),-0.2978174784370698
High (top 25%),-0.38976439659649936
Medium,0.11091934495401638
Low (bottom 25%),-0.78063194445584
Low (bottom 25%),-0.1654569218534164
High (top 25%),-0.407544901202411
High (top 25%),-1.7362178969048376
High (top 25%),-1.247189820526158
Low (bottom 25%),-0.340016581699165
Medium,-0.5090824668997921
Medium,-1.8982789290956719
High (top 25%),-1.319017045560112
High (top 25%),-1.8167559805932387
Medium,-1.3363660916818276
High (top 25%),-1.3174156463999878
Medium,-1.3655255330825182
High (top 25%),-1.3422832895127639
Low (bottom 25%),-1.3913071621049524
Low (bottom 25%),-1.0799450621501163
Low (bottom 25%),0.03313343785549449
High (top 25%),-1.0090974812846023
Medium,-1.1622865097520825
Medium,-1.264506508643214
Medium,-1.0458700127853606
Medium,-0.5288945090142759
Medium,0.2471605293810966
Low (bottom 25%),-0.5460486808369734
High (top 25%),-0.5315303240629864
Medium,-0.9075055973021023
Medium,-0.42965909517364503
High (top 25%),-0.3471019206191047
Medium,-1.0324174850161247
Medium,-0.8390892398895656
Medium,-0.635463504195492
Medium,-0.5925637990329986
High (top 25%),-0.15936483888290645
High (top 25%),-1.4204206000586994
Medium,-0.6170731555865046
Low (bottom 25%),-0.5652973056131774
Medium,0.13731006833380147
Medium,0.47401862910478276
Medium,-0.09531348667848516
High (top 25%),-1.2116513261744017
Medium,-1.1774589503326762
Low (bottom 25%),-0.5646750948823567
Medium,-0.2718781921931717
Low (bottom 25%),-0.6724733222466327
Medium,-1.200410447230563
Medium,-0.559796865213658
Low (bottom 25%),-0.404723611159181
Medium,-1.0079383421006216
Medium,-1.9151552049969855
High (top 25%),-2.1177447218195344
Medium,-1.9705176059973184
Medium,-1.6598886374675672
Low (bottom 25%),0.17399217932653036
Low (bottom 25%),-0.20691014685015066
Low (bottom 25%),0.5335295065492269
Low (bottom 25%),0.26098531845248335
Low (bottom 25%),1.318170648415265
Low (bottom 25%),0.5086260456672771
Medium,-1.886017305435416
Low (bottom 25%),-0.0181803551730119
Low (bottom 25%),-0.49659385680346035
Low (bottom 25%),-0.3364236590819155
Low (bottom 25%),-0.48896592567325164
Low (bottom 25%),-1.7833145599579252
Low (bottom 25%),-0.3782985423459525
Low (bottom 25%),-0.46637157713514465
Low (bottom 25%),-0.1380202102167004
Medium,-0.5185656247807626
Low (bottom 25%),-0.7928832811226424
