cell_id,region,x_meta,x_wp,wealth,wealth_rank,x_coord,y_coord,area,distance_to_center,log_density,p_meta,p_wp,residual,pop_meta,pop_worldpop
13233002323220,PHI_CagayandeOroCity,3642.9272470156384,23644.1953125,1.622,0.9894736842105263,680539.6311526104,933295.077623957,5816491.872912351,5179.347946928202,-5.505334944528395,0.02738395278907395,0.026243332431535676,0.04254522286910517,3642.9272470156384,23644.1953125
13233002323221,PHI_CagayandeOroCity,2265.506501579231,9221.982421875,0.864,0.7789473684210526,682959.3019253177,933305.3130940617,5816618.509709063,6644.643863873156,-6.446884332120049,0.017029855079705485,0.010235727931375152,0.5090836426746471,2265.506501579231,9221.982421875
13233002323222,PHI_CagayandeOroCity,1174.2534795551103,3445.37744140625,0.518,0.6631578947368421,680549.7191745142,930891.2048541629,5817137.802680314,3234.7176729904404,-7.431530172721842,0.008826885541809113,0.0038241176894330095,0.8364744530642766,1174.2534795551103,3445.37744140625
13233002323223,PHI_CagayandeOroCity,1029.0718467610138,4753.07470703125,0.566,0.6736842105263158,682969.5253006712,930901.4147257057,5817264.467885177,5271.606548816738,-7.109793692152701,0.007735552471259589,0.005275566284237326,0.3827408742398874,1029.0718467610138,4753.07470703125
13233002323230,PHI_CagayandeOroCity,925.1256668884404,840.4320678710938,0.269,0.6210526315789474,685378.9986333939,933315.6849845224,5816746.835706091,8555.021892678598,-8.842335574382927,0.006954187077655602,0.0009328183028333543,2.0088886847542478,925.1256668884404,840.4320678710938
13233002323231,PHI_CagayandeOroCity,495.12829994827473,747.15185546875,-0.369,0.23157894736842105,687798.7216202057,933326.1933028657,5816876.8510773815,10674.144432609351,-8.960005600567776,0.0037218887644346536,0.0008292840699696638,1.501423694807114,495.12829994827473,747.15185546875
13233002323232,PHI_CagayandeOroCity,357.5759421553255,850.6222534179688,-0.354,0.2578947368421053,685389.3573696162,930911.7606764483,5817392.822669918,7538.460428848929,-8.830394606224441,0.0026879050978891278,0.0009441286656226639,1.0462548712740676,357.5759421553255,850.6222534179688
13233002323233,PHI_CagayandeOroCity,27.901795914677464,192.72715759277344,-0.582,0.06315789473684211,687809.2157248136,930922.2427138987,5817522.86720975,9878.230624553948,-10.31510960744113,0.00020973832587146957,0.00021391308938396424,-0.01970911240060953,27.901795914677464,192.72715759277344
13233002323300,PHI_CagayandeOroCity,2131.2764869483804,21698.63671875,0.993,0.8315789473684211,690197.1324118254,938144.3934805399,5815711.7172685275,15289.69455148514,-5.591069016250527,0.016020845529339342,0.024083904281582132,-0.40765302329080944,2131.2764869483804,21698.63671875
13233002323301,PHI_CagayandeOroCity,1406.4315033822395,12002.88671875,1.085,0.8526315789473684,692616.637201835,938155.2285810927,5815845.051743379,17261.00219991539,-6.183194196382256,0.0105721721237333,0.013322328890241103,-0.23121621178210383,1406.4315033822395,12002.88671875
